transcript,wav_filename,wav_filesize
"Tarixda milliondan ortiq odam o‘lgani haqida mish-mishlar yuradigan, ammo rasman qayd etilmagan va isbotlash qiyin bo‘lgan Qohir zilzilasi to‘g‘risida ham bitiklar mavjud.",AwACAgIAAxkBAAKZkmA0BVGeMWPtcqWMCI-3nbmcXQunAALuCgACzOOhSU1VIaXnRtemHgQ.wav,35726
Tanlovda ishtirok etishni xohlovchilar hujjatlarni onlayn tarzda quyidagi manzil bo‘yicha topshirishlari lozim.,AwACAgIAAxkBAAKZ02A0BgPFHEAg2iSjgQ6gHOVBgznQAAIECwACzOOhSUMxf6Ovf1sxHgQ.wav,21162
Odamlarning tabaqaga bo‘linishi bekor qilinadi,AwACAgIAAxkBAAKaE2A0BpKxXFQyYi4ZCBDDBloa0llJAAJcCgACXKOhSS2Z_j0ym49RHgQ.wav,12846
Men ham qo‘shilib yig‘lar edim,AwACAgIAAxkBAAKaU2A0BzBRGAaenA39A7Edj50edjm7AAJ1CgACXKOhSbXKgVeE2VN-HgQ.wav,9352
Hozirda tergov harakatlari olib bormoqda.,AwACAgIAAxkBAAIK9F-hp3NUkUn4xlNQ6VeRhrZGW6S6AAIgCAAC-QoQSUNdVoxUZVIcHgQ.wav,11653
Men ham qo‘shilib yig‘lar edim,AwACAgIAAxkBAAIKtF-hpjH5b7rRzE2vHjM0RKPqme0DAAL_BwAC-QoQSUE3-oi5L9LiHgQ.wav,10497
Shu marafonni tashkil qilganlarga rahmat.,AwACAgIAAxkBAAIVZ1-jtmBqZCoAAe4fEFhP8B8qM-iw_QACVgkAAsCfGEnGrV-IvIAGPR4E.wav,8238
Lekin buni kamida bir yil sinash kerak.,AwACAgIAAxkBAAIYbV-kuaSvcFtjmu0xeV4fDam8Ng1pAAJ_CAAC_4wpSX4zBPFHrXxUHgQ.wav,13254
"Elektron kutubxonadan foydalanishingiz uchun kompyuter, modem va Internet tarmog`i bo`lishi yetarli.",AwACAgEAAxkBAAJCSl_bm4hpS-6KZTl3ljkK9juctSBzAAKMAQACMC3gRpN98GEThs-qHgQ.wav,16807
Shu marafonni tashkil qilganlarga rahmat.,AwACAgIAAxkBAAJhpGAzdmZYrDXvpFhY8H6dpQnEZaaUAAIlDQAC2RGYSQg_7fZGtUQQHgQ.wav,13002
"Yozning oxiri, kuz oylarida sinadik, endi qish-bahor oylarida ham sinaymiz.",AwACAgIAAxkBAAJiymAzgKSZPOw_x_7G3oUcfc28COqQAAJBCwACMbKhSUrr-ouCztI3HgQ.wav,24648
Qozoq tili alifbosini kirill imlosidan lotin imlosiga o‘tkazish to‘g‘risida.,AwACAgIAAxkBAAJ3WmAztjV8yQ1rvYJ29JCCPXP0cwlzAAIeDQACMbKhSR8FxjD2_0dsHgQ.wav,23563
Bolsheviklar ham xuddi shu ishni qilishadi,AwACAgIAAxkBAAKWgWAz_s4VUoJ4mOCgDIGNNl_fRdBcAALVDQAChf2gSUql1n8aTKsqHgQ.wav,12428
Xalq qasoskori bo'lmish Sarvar aravasiga kim chiqadi,AwACAgIAAxkBAAJ412AzuDenj5T5occJ4HYG3J_5LOyNAAIECgACLiGgSbBEHSLwV6H2HgQ.wav,15301
Ular Parijga kirib kelishadi,AwACAgIAAxkBAAKNUmAz7o4CMEYDUdIDAYeagQMiNjE3AAJuDQACmmSgSX2eTnqYF6R6HgQ.wav,8911
Chopar mulzam holda yerga qarabdi,AwACAgIAAxkBAAKaV2A0BzqWvsO_xsUkM4VoOpVnDrK3AAJ3CgACXKOhSdmcG0v8E342HgQ.wav,10599
Elektron kutubxona-Internetning ajoyib imkoniyatlaridan  biridir.,AwACAgIAAxkBAAKbJGA0TrPZT3zAxXGQqdJmgCE1XGejAALqDQACKZihSY1n1OqrrSAiHgQ.wav,19516
Pandemiya davrida odamlarda hasad va havas tuyg’ulari chuqurlashibdi deb ko’rsatmoqda ba’zi tadqiqotlar.,AwACAgIAAxkBAAKbv2A0cGxAHLJq3HtzHrcOe1j3uvp_AAIQCQACaOeoScAv-3NInSzwHgQ.wav,25849
O’zbek musiqiy sana’ti afsonasi Ruslan Sharipov vafot etibdi.,AwACAgIAAxkBAAKcfmA0cbWN79uaPnMMujtXnQn2Gh6pAAInCQACaOeoSf8J5CVpR3fKHgQ.wav,16318
Men bir narsani tushunmayman,AwACAgIAAxkBAAILCV-hp8Sic6o6TsB72SDcDLV2xeIQAAIpCAAC-QoQSe8kuMYKoCvfHgQ.wav,8995
"Bilishim boʻyicha, oʻsha voqealar haqida koʻp maʼlumotlar haliyam sir saqlanadi.",AwACAgIAAxkBAAILRl-hqMDps08t5b5tf4NO5iXmGOBiAAJFCAAC-QoQSdUKJd0jrC9IHgQ.wav,22265
ba'zilarini o‘qib madoring quriydi,AwACAgIAAxkBAAIKyF-hppP2a0nLfrtB_FrktVBDy8JnAAIJCAAC-QoQST4TnKPpzmWmHgQ.wav,12303
Ammo tarixchilar bunga katta shubha bilan qarashadi.,AwACAgIAAxkBAAISf1-jA17cr2Pls01IFcLOF15u589qAALsCQAC1jwYSUhK4JNyHYjWHgQ.wav,12753
"Bolajonim, bizni eslabsiz, yo‘qlabsiz, Alloh sizni eslasin",AwACAgIAAxkBAAISv1-jCTkQJjGrT2rQjpwzlz5DGM0tAAIXCgAC1jwYScVAteEixZtmHgQ.wav,17391
vazirlar mahkamasining yangi tarkibi shakllantirilguniga qadar mamlakat prezidentining qaroriga muvofiq o'z faoliyatini davom ettirib turadi.,AwACAgIAAxkBAAJjjGAzg1TKEuEU7jBPeuk1TPDxJezJAALHCAACOtagSR-IVpxrE0wgHgQ.wav,34604
Qisqa muddatlarda kuz-qish mavsumida muqobil yoqilg‘i turlaridan foydalanishni amalga oshirish ko‘zda tutilgan.,AwACAgIAAxkBAAJgFWAzcN0S9-e7EOMoe8Q-wo6ENCK8AALaDgAC5bWZSa0hEi4LaYHuHgQ.wav,22860
ba'zilarini o‘qib madoring quriydi,AwACAgIAAxkBAAJjyGAzg65eyK_UfB1OjMDIO6viCp4aAAKNCwACMbKhSVq2ET5uT4_PHgQ.wav,13601
Pomidor va bodring ayrim hududlar markazlarida keskin qimmatlagan.,AwACAgIAAxkBAAJjEGAzglJG6BMI4UxYRNP_EWmwq9q-AAJfCwACMbKhSY6qQfjF1DGaHgQ.wav,21339
O‘sha soatdayoq hammaga oshkor bo‘libdi,AwACAgIAAxkBAAJ4XGAzt3DFko-PLN7KHabMQpavfmLHAALVCwACqxugSagAAQJycHp75x4E.wav,9571
Qarzi yo’q kambag’al mamlakatlar bunga misol.,AwACAgIAAxkBAAKG0mAz37T4Nl_oLTJT7LNYnFXSRtqoAAIPDgAC-gWhSaZZUR7_pR5uHgQ.wav,12511
"Menimcha, dasturlarimiz eng qiziqarlisi shu boʻldi.",AwACAgIAAxkBAAJ42WAzuDlePbxRWyixhUWpo3wMQEM2AAJUDAACRuKZSVc_NNskZLUEHgQ.wav,20040
Ijtimoiy va gumanitar fanlar nihoyatda zarur - ayniqsa aniq fan o’qiydiganlarga.,AwACAgIAAxkBAAKYsmA0AreEFTaoUmxAWePGPHhMJFzoAAI0DgAChf2gSQ5BrEjddrOFHgQ.wav,20099
Agar siz qilmasangiz bahona topasiz.,AwACAgIAAxkBAAKZmWA0BWw2jJTbNnhCrcwWXperc20TAALwCgACzOOhSQPEPd3GHijFHgQ.wav,9353
Ular Parijga kirib kelishadi,AwACAgIAAxkBAAKaGWA0BpdSr4zzmRKlshUg8GCYKDi8AAJdCgACXKOhSeRwsD70fygXHgQ.wav,9180
"Aprelda, endigina ellikni qoralaganida omonatini topshirdi",AwACAgIAAxkBAAKaWWA0B0KeClWKS6njIgVjQYeCX4KWAAJ4CgACXKOhSfFmQLO_-JgaHgQ.wav,18387
o'nta so'zli chiroyli gap bo'lishi mumkin edi.,AwACAgIAAxkBAAIKyl-hppnNYRKT7kMtxc05YyLTkjPLAAIKCAAC-QoQSVtqWstzx6UoHgQ.wav,12148
Hayirsiz ekan-da,AwACAgIAAxkBAAIS_1-jCxb-prghhx3mE7PpzXzG0W0MAAJBCgAC1jwYSaPrcMf3D5pGHgQ.wav,7554
O‘shanda o‘n to‘rt yosh,AwACAgIAAxkBAAIVLV-jtXiAHbSkKcLqBcwtmtFFbWb2AAI4CQACwJ8YSVgUKiZ1hZilHgQ.wav,6933
Zalda gulduros qarsaklar yangraydi,AwACAgIAAxkBAAJgWGAzcWibK3O40TiKTiqgu7rYR90nAALsDgAC5bWZSWKWpHDQZepxHgQ.wav,10752
Bolsheviklar ham xuddi shu ishni qilishadi,AwACAgIAAxkBAAJguWAzcp6UjlxSAAGS5gbTS50knrboqgAC2wwAAtkRmEk4GyNzRy8JrB4E.wav,11901
"muhammad yusuf ijodining o'ziga xos xususiyati shundaki, u juda oson o'qiladi, sodda, xalqchil.",AwACAgIAAxkBAAJiKWAzepHUdpy-R8SUenDfXfc7QIwmAAKhCwACmaiYSTeM54YQ0OAdHgQ.wav,21436
Kinematik sxema va uni boshqaradigan elastik boshqaruv dasturini ishlab chiqyapmiz.,AwACAgIAAxkBAAJi1mAzgPmAZ-3R9bYWGQi2oqSuTXaBAAJICwACMbKhSc-kFItTCARWHgQ.wav,26184
o'nta so'zli chiroyli gap bo'lishi mumkin edi.,AwACAgIAAxkBAAJjzmAzg7uJUnFjbJKUcb6wzTSuoV87AAKOCwACMbKhSdtZSSfPdkMjHgQ.wav,15774
"sovuq havoda avtomobil qanaqa yuradi, shularni sinashimiz kerak.",AwACAgIAAxkBAAJkTWAzhXNQUJVoc5nHV5UW8BTZU_uQAAILCgAC75-ZSaixgGdodXYcHgQ.wav,16625
"Bu o'ziga xos yoqilg'i quyish shoxobchasi, buning natijasida mashina qayta quvvatlanib, harakatlana oladi.",AwACAgIAAxkBAAJ3nmAzto9GRx9F2o4X_JyDlYOKxVnsAAImDQACMbKhSddY0RZJpP17HgQ.wav,34679
Sobiq Ittifoqqa har xil yondashish mumkin.,AwACAgIAAxkBAAJ4XmAzt3KlNnU1Qd-hQOaLYqCZCU5HAAJADAACRuKZSaFBYQcVTjQmHgQ.wav,14106
"Kirsam, yettita o‘qituvchi qator o‘tiribdi",AwACAgIAAxkBAAKWKWAz_jqlaTHkjL9Cq03Hp6r1a7mWAAKiDwAC_I2gSSF999M6fzAaHgQ.wav,11584
Naqadar chuqur va ma’noli so’zlar,AwACAgIAAxkBAAJ4HmAztwhdgDx15CnYeAJfCuXbJfLDAAI5DAACRuKZSa1CAS3dsbUpHgQ.wav,15483
hayotiy maslahatlarga amal qilishi lozim,AwACAgIAAxkBAAKNH2Az7fobIb2V5uBGoHy-HesizzW4AAJ7DwAC-gWhSZr91VECZ5FDHgQ.wav,9482
Tabiat bizga imkonsiz narsalar sodir bo’lishi ehtimoli borligini o’rgatadi.,AwACAgIAAxkBAAKX-GA0ATwU4Q7sfxVKNG2AeqBV9LchAAIRDgAChf2gSdllsX6QmUgzHgQ.wav,18721
"Doimo yaxshi odamlar bilan emas, to‘g‘ri odamlar birga bo‘lish kerak",AwACAgIAAxkBAAKNWWAz7qdd_6leF_2gUHDBIDZb91i1AAKGDwAC-gWhSTXWkLn5shTcHgQ.wav,16787
Alloh shubhasizki har iltijoni eshitadi,AwACAgIAAxkBAAKaG2A0BpmDn4u_SeE-XDvfS3QcLMYBAAIYCwACzOOhSfWXdQoPvbMwHgQ.wav,10583
yomon axloqning qalb sofligiga beradigan zarari esa qo'rqinchliroqdir.,AwACAgIAAxkBAAKZXWA0BKajETyLz2-FgWzdnlYF9pUzAAI2CgACXKOhSULlCO37EAqhHgQ.wav,19745
Siz ham roʻyxatdan oʻting. Doʻstlaringiz bilan boʻlishing.,AwACAgIAAxkBAAKam2A0CB40YeAc-8_ikXM1RLiwDqg4AAKbCgACXKOhSUh90pMTPxYTHgQ.wav,13648
Labo elektromobilini yarim yil ichida yaratish ko‘zda tutilgan.,AwACAgIAAxkBAAKbRmA0XTSbooUunF9h7qKZeQvwY3eSAAKFCgACNhmpST76TK-YreLWHgQ.wav,43841
"Aslida, dasturchining ish haqi oʻzgarib turadi va bu mutaxassisning tajribasiga bogʻliq.",AwACAgIAAxkBAAKbw2A0cKJf5P0wuxrW3TuTgr1jm26TAAISCQACaOeoSS7LiN1YKgRmHgQ.wav,19864
Agar siz qilmasangiz bahona topasiz.,AwACAgEAAxkBAAKbg2A0bShnIvqKxYkcfDcVXYxAGXK-AAI3AQACBfKgRTocUgxbdp8WHgQ.wav,17325
Eng ko’p koronavirus aniqlangan mamlakatlar ro’yxatida AQSh Xitoyni ortda qoldirib birinchi o’ringa chiqib oldi.,AwACAgIAAxkBAAKdfmA0c3CARcWYyH1air_F0z3xAiIxAAJGCQACaOeoSShbVWQ3ZvGhHgQ.wav,27069
Lekin buni kamida bir yil sinash kerak.,AwACAgIAAxkBAAIMRl-idMVBrAgcSeXoxBaoiXWXlaFuAAKuCQACfcEQSZW_SUPqZ2MaHgQ.wav,11157
vazirlar mahkamasi yangi saylangan O'zbekiston respublikasi oliy majlisi oldida o'z vakolatlarini zimmasidan soqit qiladi.,AwACAgIAAxkBAAIC71-g9E5OK0LjBYHDObyUb7fLH_Q1AAKHCAACtxMJSWMagbZXBw3PHgQ.wav,24468
Unday bo'lsa tabriklayman,AwACAgIAAxkBAAISg1-jA3YoDLR7FC6xKiaYU9H9UZD-AALvCQAC1jwYSUBxHhs5nKoRHgQ.wav,8558
"Yaxshi hamsuhbat, sokin tinglovchi",AwACAgIAAxkBAAISw1-jCVlBtmNSPxP73DcMsWgcy_T2AAIZCgAC1jwYSc-4uSSbRzW_HgQ.wav,11143
"Qarasa, haqiqatan ham kesak ekan",AwACAgIAAxkBAAIVL1-jtX7wpeXPpzhdVfQrTY6rnEvkAAI5CQACwJ8YSZoJvy0LUKtRHgQ.wav,9011
shifoxonalar va ta'lim muassasalariga yetkazib berilishi kerak,AwACAgIAAxkBAAJgjWAzciHOyvDS9e_hN5nlJF2S0hr3AALUDAAC2RGYScVxEHa81FLwHgQ.wav,18605
Tavsiya qilaman.,AwACAgIAAxkBAAJhtmAzdob1Pfp3PMuTZyQ53tLp3YxyAAIpDQAC2RGYSQZrGu6EUhTbHgQ.wav,6931
Koʻrasiz barchasini unga aytib beraman.,AwACAgIAAxkBAAJjW2AzgvBjEF22zdKpqLTS-W33_0xwAAJxCwACMbKhSegWaAwfvPObHgQ.wav,13820
Ustigа kichkinаginа bir to‘shаkni yoydi,AwACAgIAAxkBAAJj1GAzg8s5eGtSAAFnf3obtesxGdx0iwACkAsAAjGyoUnQ-E5E5RBc8R4E.wav,16306
"qaynoq ko'z yoshlari bilan yuz ko'zlarini yuvib, qayg'u alangasida tutaqib yondi, suyaklariga qadar zirqirab og'ridi.",AwACAgIAAxkBAAJkE2AzhLl-YcQrM1Ksb8DSj6VaxmzzAAICCgAC75-ZSTJyLWaO6jiTHgQ.wav,33604
Bolsheviklar ham xuddi shu ishni qilishadi,AwACAgIAAxkBAAJ3oGAztpAP9RZjXWNmFttQZzJJKq1QAALMCQACLiGgSXRr3V-l-snVHgQ.wav,11385
Bu kutubxona ma`lumotlari elektron ko`rinishda bo`ladi va ular kompyuterda joylashadi.,AwACAgIAAxkBAAKWLGAz_jxJR3OmoQABefhXFLPoppHzygAC2AsAArT0oUlA-rACH4ozvB4E.wav,34644
Monopoliyaga qarshi kurashish qo‘mitasi tomonidan qonun hujjatlari talablari buzilganligi holati yuzasidan xususiy ajrim chiqarish yo‘li bilan munosabat bildirildi.,AwACAgIAAxkBAAKNPGAz7kiDvp68OTaDLhFS1B9J4StBAAJoDQACmmSgSeOt8gcfzMp0HgQ.wav,34214
"Bilishim boʻyicha, oʻsha voqealar haqida koʻp maʼlumotlar haliyam sir saqlanadi.",AwACAgIAAxkBAAJ34GAzts9-WNtvHf7uyQSFqp07Op_WAAIzDAACRuKZSQ999BB4pVS8HgQ.wav,26500
Temurbek hayratda qoldi,AwACAgIAAxkBAAKYvmA0AsqlZDLjQyM_C_4XLcg2wuwSAALjDwAC_I2gSSjsVAn5m4DMHgQ.wav,8125
O‘zingni boshqa bir kishini o‘rniga qo‘yib ko‘r,AwACAgIAAxkBAAITA1-jCzhn7pIVyvRc3x0LieWk79R3AAJECgAC1jwYSY_bUdr8cxPqHgQ.wav,11068
Yana bir gipnoz qurboniga aylanibsiz.,AwACAgIAAxkBAAIShV-jA4GQf4PZAAGQUsOmkUqRv6TnXgAC8AkAAtY8GEnAjvTbGB1l5x4E.wav,11301
o'nta so'zli chiroyli gap bo'lishi mumkin edi.,AwACAgIAAxkBAAIVN1-jtZl4XJ0obGQOnfWWRsyHJEyrAAI9CQACwJ8YSX1bJUw-MU5zHgQ.wav,9020
U orqali Siz dunyoning ixtiyoriy nuqtasidagi elektron kutubxona ma`lumotlaridan foydalana olishingiz mumkin.,AwACAgIAAxkBAAIbcV-lJHrk7j-B_2d0SgJx9u6HVLWzAALbCAACRd8oSYL8nCp2EhkcHgQ.wav,21052
o'nta so'zli chiroyli gap bo'lishi mumkin edi.,AwACAgIAAxkBAAJhPGAzdWbDh38rVYrgqpo325i8JmvSAAIKDQAC2RGYSURE7ryYpfrgHgQ.wav,15548
Cherkovlarni portlatib yuborishadi,AwACAgIAAxkBAAJhemAzdfNlV4eP9tcEfeiuyJPuiCcoAAIdDQAC2RGYSZUme6cZcpArHgQ.wav,11418
"Bu maydon tashqarisidagi ishlar bo‘lsa, futbolda ham yanada sezila boshladi.",AwACAgIAAxkBAAJ3YmAztj8UTg-8RzJ43lFhFmsu_wvKAAIfDQACMbKhSVuo-Li_uCr7HgQ.wav,24115
Insonlarga yordam berish uchun boy bo'lish shart emas,AwACAgIAAxkBAAJ34mAzttDAucfOgdE-ffJJ5oFFpvblAAIuDQACMbKhSW9Q3nemJotSHgQ.wav,16954
"Bu videoni qancha koʻp odam koʻrsa, shuncha yaxshi!",AwACAgIAAxkBAAJ432AzuElqDV_9wCU7LD27JAwO97WZAAJWDAACRuKZSUmXhoJdqpBkHgQ.wav,18170
Odamlarning tabaqaga bo‘linishi bekor qilinadi,AwACAgIAAxkBAAKNTmAz7odYeF6IU1j0EFqyoZiWT-sHAAJtDQACmmSgSXSXxbu5xxjQHgQ.wav,11553
Chopar mulzam holda yerga qarabdi,AwACAgIAAxkBAAKW02Az_0oZegJlEzMTxvqsLYcr1ESnAAK0DwAC_I2gSfBJBbHcGGgiHgQ.wav,11485
Odamlarning tabaqaga bo‘linishi bekor qilinadi,AwACAgIAAxkBAAKWk2Az_udyuPMaSxCuVmkaiIf1XLvfAALXDQAChf2gSWf68mHtz_rGHgQ.wav,12771
Qilichbozlikda Temurbek hammadan ustun keldi,AwACAgIAAxkBAAKXjmA0AAGpSDkczGvAfnIOPXwYSlazpgACAQ4AAoX9oEmxtWrGLmv4mx4E.wav,12735
Tarjimonning birinchi davlat dumasi bilan uchrashuvi boʻlib oʻtdi,AwACAgIAAxkBAAKXU2A0AAFDR9c7S-FPwkgelPKp6lZBgAAC9w0AAoX9oElbUTYv4lIjmh4E.wav,17201
Eshtimadim demanglar.,AwACAgIAAxkBAAKZOGA0BByDiAmN3Kq5PSoMtkZOuKt2AAIEEAAC_I2gSYeRyU8nJhkiHgQ.wav,7790
"Elektron kutubxonadan foydalanishingiz uchun kompyuter, modem va Internet tarmog`i bo`lishi yetarli.",AwACAgIAAxkBAAKZq2A0BaPgUE0tGFn4BsnznLSyizcnAAJJCgACXKOhSfv8lR0FNOYhHgQ.wav,27212
ularning hayotlarida yashamog'ingdan hayrliroqdir,AwACAgIAAxkBAAKaK2A0BreuTtiEz4fDFP8TqrufYGc8AAIcCwACzOOhSTvCrAhg2O8bHgQ.wav,11596
Dunyoga ehtiyojing qadar bog‘lan,AwACAgIAAxkBAAKcjWA0ccpdSXptTvZCERzaph73oPGXAAJ6CQACGRSoSVseyzIDqbz-HgQ.wav,8971
Uch oyda uch trillion dollar qarz,AwACAgIAAxkBAAKc0GA0ciG4wtyWowHTT2n6_Lh3p_vlAAIxCQACaOeoSZ_z3zau64X0HgQ.wav,9845
Tarixdagi eng dahshatli zilzilalar.,AwACAgIAAxkBAAKdi2A0c4cY4cvxP1BSdcB0qM314AUIAAJICQACaOeoSZRg3ZsDcKZYHgQ.wav,9170
kirishimli va hamma hurmat qiladigan,AwACAgIAAxkBAAISx1-jCX09UNNaOfr0OMTFZwkJoqw5AAIcCgAC1jwYSWiYlM91r0yVHgQ.wav,11674
O‘zbekistonda dollarning rasmiy kursi yana oshdi.,AwACAgIAAxkBAAJf6mAzcH7IOQUtVd7rulicUyPltuvpAALPDgAC5bWZSc4IvIn8uFIqHgQ.wav,13792
U xotiniga sadoqatli chiqib qoldi,AwACAgIAAxkBAAJgw2AzctrJyTwfcd05KgABHR-4WgHYDgAC4AwAAtkRmElDJGZnuNQZOh4E.wav,11610
"Elektron kutubxonadan foydalanishingiz uchun kompyuter, modem va Internet tarmog`i bo`lishi yetarli.",AwACAgIAAxkBAAJibGAzfJf3QjjQRZ7hy3e0NJqsH2sxAALNCwACFzCYSdAIMjTHmcfxHgQ.wav,18697
Tosh supaga ming askar joylashibdi,AwACAgIAAxkBAAJiqGAzfgyIOzG0Gh87vc5pZF_Otoa8AALrCwACFzCYSalduIFJYnaKHgQ.wav,10006
Bu kutubxonaning elektron shaklidir.,AwACAgIAAxkBAAJi4GAzgSi73GRFW_Godm31Q8U5e6Y0AAJOCwACMbKhSYYPYSOuZ4OzHgQ.wav,11518
Yolg‘iz o‘zimiz hokimiyatni saqlab qololmaymiz deb aytdi hokim,AwACAgIAAxkBAAKNnGAz7zWZ3xk1UveuxlYYaTT8nTOoAAKCDQACmmSgSTbJZSSf3QUnHgQ.wav,16749
"Ishonchingiz komil boʻlsa, gumon qilish xunuk.",AwACAgIAAxkBAAJ4JGAztxAKZxwo8JYj34qhXE9jpiblAAI6DAACRuKZSa9j-ANaAAF51B4E.wav,16391
"Kiyik go‘shti qovurilib, dasturxonga tortilibdi",AwACAgIAAxkBAAKaKWA0BrQZfd_XLQKZ_DqjMGTK2Ji_AAJiCgACXKOhSRv9yiF_xNt2HgQ.wav,12189
Yilining eng muhim yangiligi.,AwACAgIAAxkBAAKZNmA0BBfqcHbVynEDEtzs1n7BQp-eAAIDEAAC_I2gSdbus4o6EFMjHgQ.wav,7837
"Aslida, dasturchining ish haqi oʻzgarib turadi va bu mutaxassisning tajribasiga bogʻliq.",AwACAgIAAxkBAAJ4pGAzt9NkEwMau0pVAAFsnVx5DcMJXgACSwwAAkbimUnu2fqpSmt1mB4E.wav,31246
"Qachonki sen hammasiga juda kech boʻldi, deb oʻylasang, aslida hali erta boʻladi",AwACAgIAAxkBAAKOHGAz8AWRo1LJ1j5yX6fBnTUzaW2uAALHDwAC-gWhSa6aBQaZxtA3HgQ.wav,17656
Monopoliyaga qarshi kurashish qo‘mitasi tomonidan qonun hujjatlari talablari buzilganligi holati yuzasidan xususiy ajrim chiqarish yo‘li bilan munosabat bildirildi.,AwACAgIAAxkBAAKPXGAz8ij7P4ygT9WdlCFfgA-6fm9IAAIJEAAC-gWhSblHjRXWUkTYHgQ.wav,33004
o'nta so'zli chiroyli gap bo'lishi mumkin edi.,AwACAgIAAxkBAAKXkGA0AAGqKfn9RnaDg-gI1Oi6X6D1iAACwQ8AAvyNoEm_CrFCJsk32B4E.wav,12661
"Oilalarda oʻgʻil farzandga koʻproq xarajat qilishadimi, yoki qiz farzandgami?",AwACAgIAAxkBAAKZa2A0BMhfHxuSd1QjvoT6s790WPl3AAISEAAC_I2gSUkKVXGw_7XKHgQ.wav,18053
"kishilar bepoyon yashil o'tloqlar, tevarakni o'rab olgan turli tuman yovvoyi hayvonlaru bo'rilarning hamlalari aro turli taraflarga yo'l olganlar.",AwACAgIAAxkBAAIMQl-idLCTPBa6LDxQNSLS-5ta9HsuAAKsCQACfcEQSb2e1rFOC2NkHgQ.wav,31829
maqbul inson edi,AwACAgIAAxkBAAISyV-jCYbYsK2ETnMsFtEM46a3NRjdAAIdCgAC1jwYSQbSvGoq7JzuHgQ.wav,6941
"qaynoq ko'z yoshlari bilan yuz ko'zlarini yuvib, qayg'u alangasida tutaqib yondi, suyaklariga qadar zirqirab og'ridi.",AwACAgIAAxkBAAIL91-iJfI8eUap6sqUth0MNBaBHke9AALKDAACzgwRSf3HYc2G8kwEHgQ.wav,96931
Xalqaro yordam tashkiloti yirik kompaniyalardan xalqaro minimal soliq stavkasini to‘lashni so‘ramoqda.,AwACAgIAAxkBAAISiV-jA52-qFmd4cn8bgunS4Ist8t0AALzCQAC1jwYSaoQRpSxa-CRHgQ.wav,26449
Qarzi yo’q kambag’al mamlakatlar bunga misol.,AwACAgIAAxkBAAIWEF-j2b2UHMFezXhc-cGXm6K1WkUBAAKuCQACwJ8YSeq5U5WIKdDBHgQ.wav,10734
Labo elektromobilini yarim yil ichida yaratish ko‘zda tutilgan.,AwACAgIAAxkBAAIbKl-lIyhMYFjYZjEKWi8QbAGy--_BAAKaCAACv-IpSf6Uh9ixHH_rHgQ.wav,17000
"Elektron kutubxonadan foydalanishingiz uchun kompyuter, modem va Internet tarmog`i bo`lishi yetarli.",AwACAgIAAxkBAAIbdV-lJJhisTzykV57tGz51Ej6GLMlAALdCAACRd8oSTO5ax_d8Z7HHgQ.wav,20465
Ilmi ham yomon emas,AwACAgIAAxkBAAJhfmAzdf1bSlKR_N_av2nbxM0dVkOJAAIeDQAC2RGYSZMmnbaVIHKbHgQ.wav,7993
"Qayd etilishicha, tabiiy gaz taqsimotini muvozanatlashtirish bo‘yicha maxsus vaqtinchalik choralar ko‘rilmoqda",AwACAgIAAxkBAAJibmAzfKHP40C8aUHpxQ4XBZfU9ngJAALOCwACFzCYScBvuquQ_jX-HgQ.wav,23356
Xonimlar qirolning iltifotiga qoyil qolishadi,AwACAgIAAxkBAAJjYWAzgvw3zVSWcDqqCVUkRO-NdEbsAAJzCwACMbKhSSkVFgRcW5ZxHgQ.wav,16509
Chopar mulzam holda yerga qarabdi,AwACAgIAAxkBAAJjnWAzg2eTygABwA9QiMozkGtGzHRQ8gACgwsAAjGyoUmS_TVXjzN85h4E.wav,14065
"onasidan mash'um xabarni eshitgandan boshlab, tinmay yig'ladi.",AwACAgIAAxkBAAJkGWAzhMs5JEV2DfcZsLJlj3f7ripeAAIDCgAC75-ZSX2UrgPFTgX7HgQ.wav,18251
Amaldagi Konstitutsiyaga ko‘ra qirol shaxsi daxlsiz va u sudga tortilmaydi,AwACAgIAAxkBAAJ4JmAztxMgeCOGxgbpdgjFgij-bi4qAALoCQACLiGgSZddcXiauSeBHgQ.wav,22357
Sobiq ittifoq tarixidagi eng dahshatli zilzila sifatida qayd etilgan.,AwACAgIAAxkBAAEBlEJgN8bXC19TaMOBkVEHekaJCxgBIgAC0A4AAmkfuElL4RWTw-sS9h4E.wav,16158
Xalqaro yordam tashkiloti yirik kompaniyalardan xalqaro minimal soliq stavkasini to‘lashni so‘ramoqda.,AwACAgIAAxkBAAKZrWA0Bas-zUe28y9Gg5zXVvDS1IdYAAL5CgACzOOhSU69hxFJERQTHgQ.wav,21575
Va ayollar ham uni yoqtirardi,AwACAgIAAxkBAAKN3mAz76l7KTapQZS1QJ9RpLuyLNUBAAKQDQACmmSgSUXlZ0eomzC2HgQ.wav,11622
Ushbu avtomobil tannarxini tushirish uchun uning konstruksiya qismlarini maksimal darajada saqlab qolish harakatidamiz.,AwACAgIAAxkBAAKZb2A0BNeEzdmd3yt7SM1Jnr-UGQRYAAI7CgACXKOhSZgGhg1PdtMMHgQ.wav,28267
O‘shanda o‘n to‘rt yosh,AwACAgIAAxkBAAKXF2Az_81wyuEL74KQFzIyrEYHq5ZwAAK7DwAC_I2gST44kz7usn04HgQ.wav,8354
